,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_est__scale_pos_weight,param_est__num_leaves,param_est__n_estimators,param_est__learning_rate,param_est__boosting_type,params,split0_test_physionet_utility,split1_test_physionet_utility,split2_test_physionet_utility,split3_test_physionet_utility,split4_test_physionet_utility,mean_test_physionet_utility,std_test_physionet_utility,rank_test_physionet_utility,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
0,30.413946628570557,3.695528467782462,6.3578267097473145,0.6935219589294681,1,100,50,0.01,dart,"{'est__scale_pos_weight': 1, 'est__num_leaves': 100, 'est__n_estimators': 50, 'est__learning_rate': 0.01, 'est__boosting_type': 'dart'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.7738145582449906,0.7786067305158992,0.8215858409324899,0.7785357256359782,0.8037450168393088,0.7912575744337332,0.018449325565338414,54,0.05657282267859568,0.060960834534109484,0.07862501677770492,0.06697969905105254,0.06731935615944991,0.06609154584018251,0.00743390230203481,55,0.5,0.5,0.5,0.5,0.5,0.5,0.0,72
1,41.147898244857785,2.523236211863059,5.662886238098144,0.21178788441737825,1,100,100,0.001,dart,"{'est__scale_pos_weight': 1, 'est__num_leaves': 100, 'est__n_estimators': 100, 'est__learning_rate': 0.001, 'est__boosting_type': 'dart'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.7354333289177951,0.7556895879285022,0.771552545758591,0.738836957650323,0.7736389527878769,0.7550302746086176,0.015912051006121735,68,0.04969160142655971,0.04897850419471638,0.06355545589850913,0.05514090215474356,0.05367474929651804,0.054208242594209366,0.005220633614324125,67,0.5,0.5,0.5,0.5,0.5,0.5,0.0,72
2,40.16344857215881,4.038078519795535,5.8458105564117435,0.2600155980590112,20,100,50,0.01,gbdt,"{'est__scale_pos_weight': 20, 'est__num_leaves': 100, 'est__n_estimators': 50, 'est__learning_rate': 0.01, 'est__boosting_type': 'gbdt'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.8086938725836716,0.8044472044364046,0.8401604286418393,0.7890905691026775,0.832039612317474,0.8148863374164135,0.018685600381456825,18,0.07456928747465857,0.07037165192089062,0.09537932278161688,0.07388282879422214,0.089101343427614,0.08066088687980044,0.00976515921933952,17,0.5,0.5,0.5,0.5,0.5,0.5,0.0,72
3,166.40571942329407,4.856793051691047,7.204927968978882,0.6223371816439472,50,100,300,0.001,gbdt,"{'est__scale_pos_weight': 50, 'est__num_leaves': 100, 'est__n_estimators': 300, 'est__learning_rate': 0.001, 'est__boosting_type': 'gbdt'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.8021573292171789,0.8078003271910618,0.8350027737969615,0.78851650713466,0.8362304732094543,0.8139414821098633,0.0187797046163739,22,0.06774464398704708,0.0729739602597275,0.07738319290389734,0.06725934287476128,0.09485161103401088,0.07604255021188881,0.010109345329700304,29,0.5,0.5,0.5,0.5,0.5,0.5,0.0,72
4,489.92056584358215,38.750700555119636,14.80125904083252,0.1852186127086783,10,100,1000,0.01,gbdt,"{'est__scale_pos_weight': 10, 'est__num_leaves': 100, 'est__n_estimators': 1000, 'est__learning_rate': 0.01, 'est__boosting_type': 'gbdt'}",0.004738469304057034,0.010820294171647657,0.0175385626553291,0.004500752530771194,0.022766576552407335,0.012072931042842464,0.007168381947903002,52,0.8014778776795703,0.7969811809972407,0.8199288624285722,0.767250664941928,0.8265283776382534,0.802433392737113,0.02076113539333834,38,0.06581453827534382,0.06378001246184276,0.0838584572140455,0.05792692585634192,0.07938718319789667,0.07015342340109412,0.009818592619576856,43,0.5025742805217013,0.5058208814499118,0.5087819267280987,0.5024875509644896,0.5119358817875664,0.5063201042903536,0.003648737062573794,60
5,27.14087333679199,3.010709352011135,6.82568678855896,0.7331942464016172,50,30,50,0.1,gbdt,"{'est__scale_pos_weight': 50, 'est__num_leaves': 30, 'est__n_estimators': 50, 'est__learning_rate': 0.1, 'est__boosting_type': 'gbdt'}",0.18547963068122153,0.2321038780880885,0.27532606239858787,0.21304867740139874,0.23749716243267333,0.22869108220039397,0.029583542631685483,5,0.7579336042070834,0.7774942827867277,0.7916614223242664,0.7478106251286025,0.7800412718842642,0.7709882412661889,0.015870045956235364,64,0.04597360371505738,0.052517336082542124,0.05591920349507187,0.05098103437008174,0.06095707491526538,0.05326965051560369,0.005003052361809161,70,0.661158720499313,0.6877756474360839,0.7072023651948778,0.6801849885397687,0.6912575013801643,0.6855158446100416,0.015033735581966372,6
6,29.297874927520752,2.2925309541769883,6.602115488052368,0.8476732032254864,50,30,50,0.1,dart,"{'est__scale_pos_weight': 50, 'est__num_leaves': 30, 'est__n_estimators': 50, 'est__learning_rate': 0.1, 'est__boosting_type': 'dart'}",0.19278608534713057,0.22593892164262883,0.2762647113192445,0.20521617219553537,0.24389665063871105,0.22882050822865008,0.029469273252291518,4,0.7690014636303554,0.7792182808184325,0.7983026700591556,0.7483820939863219,0.7865880007980303,0.7762985018584592,0.016918362280037683,62,0.04849327168450211,0.05095254451652664,0.05797954060588255,0.05114455926167996,0.06309205893584008,0.05433239500088627,0.005398415145542296,66,0.6738539573421968,0.6930954381655368,0.7179350953935182,0.6854599172015933,0.7052939090482654,0.695127663430222,0.015321209678834387,5
7,37.04768943786621,2.040256075570985,7.159893941879273,0.8526226467131536,20,50,50,0.01,dart,"{'est__scale_pos_weight': 20, 'est__num_leaves': 50, 'est__n_estimators': 50, 'est__learning_rate': 0.01, 'est__boosting_type': 'dart'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0.8032424744822871,0.8053544577149185,0.8415480833477081,0.7916335915667524,0.8306317539199249,0.8144820722063182,0.01857458559104302,20,0.06955872814129468,0.06661263015734256,0.08968291389739166,0.08241605180078349,0.09656224736385935,0.08096651427213435,0.011467129071658033,15,0.5,0.5,0.5,0.5,0.5,0.5,0.0,72
8,721.1982445716858,65.88814736861711,11.412167024612426,0.9530533519912193,100,50,1000,0.01,dart,"{'est__scale_pos_weight': 100, 'est__num_leaves': 50, 'est__n_estimators': 1000, 'est__learning_rate': 0.01, 'est__boosting_type': 'dart'}",0.2366185037962479,0.21769109936964046,0.3242610963912359,0.20487392532421428,0.2670243721237458,0.25009379940101684,0.0425764907150322,2,0.8124143852466128,0.8097579417012464,0.8425414795646259,0.7962085147106489,0.840013731027541,0.820187210450135,0.0180940242814985,10,0.07950507159542897,0.06905657116145605,0.09062632516065458,0.07061860667949729,0.10227783897249942,0.08241688271390726,0.012554110202993721,10,0.730500477541325,0.718129704458137,0.7604556537802704,0.7112161813662938,0.7480432105313979,0.7336690455354848,0.01832910829386553,2
9,185.35134701728822,10.484786107585391,9.720564937591552,0.680438399249335,20,50,500,0.1,gbdt,"{'est__scale_pos_weight': 20, 'est__num_leaves': 50, 'est__n_estimators': 500, 'est__learning_rate': 0.1, 'est__boosting_type': 'gbdt'}",0.02063852608997439,0.03255268365327759,0.03217696715755804,0.00934375193287027,0.018542212683410487,0.022650828303418153,0.008795480940581805,47,0.6800345248511188,0.6974503113681341,0.7194672206057647,0.683213117441939,0.7160839478954675,0.6992498244324847,0.016258983837653142,80,0.037696334135982036,0.04279363361676069,0.04861617821593891,0.033701366257409264,0.04116277012789439,0.040794056470797056,0.005004437735572498,78,0.5121405644547935,0.5184330733625485,0.5171149025612605,0.5058919493850143,0.5094783691554574,0.5126117717838148,0.0046767937803390055,56
